Cluster,Date,Year,Teamleader,LULC,Subtype,Scientific_name,DBH,bole_height,total_height,crown_diameter,tree_condition_label,Stump
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.2,1.3,3,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Pittosporum mannii,4.3,1.3,4,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Pittosporum mannii,4.6,1.7,4,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,14.3,1.3,4,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,5,1.7,4,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,3.5,1.3,3,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,7.4,1.8,3.5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,8.7,1.8,3.5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,9,1.3,2,0.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea barteri,4,1.3,3,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,30,1.6,8.5,3,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,28,1.3,8,3.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,19.5,1.4,8,4,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,22.7,1.4,8,4,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,5.1,2,4,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Stereospermum kunthiunum,6.1,2,4,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Steganotaenia araliacea,10.6,1.5,4,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Steganotaenia araliacea,7,1.6,4,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Pittosporum mannii,3,1.3,4,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3,1.7,3,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,8.4,1.8,5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Stereospermum canthium,6.4,1.4,3,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Steganotaenia araliacea,8.5,1.4,3.5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,8,2.2,5,3.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,16.2,1.7,5,3.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,11.4,2,4.5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,8.8,1.7,3.5,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,4.1,1.3,2,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.4,1.6,3,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.6,1.5,3,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Grewia mollis,5.4,1.3,4,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Grewia mollis,11.4,2,5,4,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Grewia mollis,6.9,1.3,4.5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5,1.6,3,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,7.5,1.3,3,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Annona senegalensis,4.5,1.6,3,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Maytenus senegalensis,6.1,1.3,2,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Maytenus senegalensis,10.5,1.3,3.5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Maytenus senegalensis,8.3,1.3,3.5,2,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Margaritaria discoideus,17,1.3,11,5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia polyacantha,22,5.8,10,25,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Ficus mucuso,17,4,8,4,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Ficus mucuso,12,2,6,3,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,11.5,1.6,6,3.5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,10.3,1.3,2,1,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Ficus ovata,19.2,4.5,8,5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Ficus ovata,19.2,4,8,5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,29.5,5.2,14,6,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,35.3,5,13,6.5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,10.3,1.3,4.5,5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,10.4,1.4,4.5,1.5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,12,3,5,2,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,14.5,3,7,4,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,12.6,2,6.5,3,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,11,2,3.5,1.5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,14.4,1.3,3.5,2,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,29.4,1.3,5,2,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,10,1.3,4,1.5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,18.1,1.3,4,1.5,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia polyacantha,11.5,3,6,3,Declining health,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,7,2,3,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia hockii,20,,0.8,,,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,5,2,4,1,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,17,1.7,4,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,6,1.6,4,1.5,Healthy,No
SU22,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,5,1.6,4,1.5,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,7,1.6,4,1.5,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,6,1.5,4,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,5,1.8,3.5,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5,1.6,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.3,1.4,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,57.5,,0.3,,,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Ekebergia capensis,3.4,1.3,2,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,20.2,2.3,5,3,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.4,1.3,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.5,1.6,3.5,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.2,1.4,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.4,1.3,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4,1.6,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.1,1.7,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.1,1.5,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.3,1.6,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,6.1,1.4,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,4.4,1.5,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.5,1.6,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.4,1.3,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,65,1.3,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,8.4,1.3,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,10.1,1.3,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,8.2,1.3,3,1,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.3,1.4,3.5,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,14,1.3,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.4,1.4,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.2,1.7,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Teclea nobilis,6,1.6,4,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.5,1.4,3.5,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.7,1.3,3,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,8.3,1.3,5,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.6,1.3,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,6.5,1.7,4,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,6.3,1.7,4,2,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,6.4,1.8,4,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,7.5,1.7,5,2.5,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,14.3,1.3,4.5,3,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,27.8,3,10.5,6,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,32.6,,2.5,,,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Teclea nobilis,15,1.4,4,3,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,67.5,2,17,9,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,31.6,5.4,13,7,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Teclea nobilis,10,1.3,4,3,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,25.9,2,8,4,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,37.5,2,8,4,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,33.4,2,8,4,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,14.6,2,8.5,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,11,3,5,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,12.6,3,4,2,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,13,2,7,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,19.4,2,7,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,13.7,1.6,5,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,18.5,0.3,0.3,,,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,12.5,3,9,3,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,19,1.8,9,4,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,23,2,8,4,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,24.2,1.7,9,3.5,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia coriaria,22,2,9,4,Healthy,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,12,2,5,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,11.4,2,5,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,14.3,2.3,5,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,25,1.3,7,4,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,16.2,3,7,2,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.3,1.3,2.5,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Teclea nobilis,4.4,1.3,2.5,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.5,1.3,2.5,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.2,1.3,2.5,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.4,1.3,2,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.2,1.3,2,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea barteri,4.1,1,2,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5,2,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.5,2.3,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.5,2,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5,2,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.4,2,4,1,Declining health,No
SU23,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.4,1.6,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.6,3,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5,1.3,3,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5,1.4,3,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,6,1.4,3.5,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,10.2,1.3,4,3,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,10.5,1.6,4,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,14.3,2,4.5,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Eucalyptus camaldulensis,19.3,2,4.5,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea barteri,21,1.6,8,3,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Pittosporum spathicalys,10,1.3,4,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Pittosporum spathicalys,13.1,1.3,4,3,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,12,1.4,4.5,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,12,1.4,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia sieberiana,13.5,2,8,4,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,29.3,3,11,5,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,29.1,1.5,13,9,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.4,1.8,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.1,1.5,3.5,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.4,1.6,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.6,1.7,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4,1.4,3.5,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,8.7,1.8,5,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.4,1.6,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4,1.5,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,3.3,1.6,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,6.3,1.6,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,4.3,3,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.1,1.4,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Lannea kerstingii,5,2,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euclea divinorum,6,1.7,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus natalensis,4.3,1.3,4,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,6.6,1.3,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,7.5,1.6,4,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,5.5,1.8,3.5,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia hockii,4.5,1.5,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,12,1.4,3,1.5,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Grewia mollis,3,1.4,3.5,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,3.5,1.3,4,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,5,1.7,3.5,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,4.4,1.6,4,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia zygia,4.2,1.6,3.5,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,5.5,2,4.5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,6.3,3,4.5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,4.4,2,4.5,1.5,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,4.4,2,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,3,2,4,1.5,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,4.6,3,4,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,3.4,1.7,4,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,8.3,1.7,4,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,6,4,5.5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,4.5,3,4,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,4,2,4.5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,6,1.7,5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Canthium vulgare,6.4,1.7,4,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euclea divinorum,4.5,2,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,4.3,1.7,3,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Harrisonia abysinica,3,1.3,2.5,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum molle,6.3,2,4,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Maytenus senegalensis,5.5,1.8,5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euclea divinorum,4.6,3,4.5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euclea divinorum,3,3.4,4.5,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Maytenus senegalensis,4.5,1.5,3,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euclea divinorum,6.5,2.8,5,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Canthium vulgare,19,3,11,6,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Teclea nobilis,4.5,1.5,3.5,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Teclea nobilis,4.3,1.7,4,1,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Vangueria apiculata,6.9,2,6,2,Healthy,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Euphorbia candelabrum,9,1.5,4,2,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Xymalos sp.,6.3,1.3,4,1,Declining health,No
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
SU24,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,NA,NA,NA,NA,NA,NA,Yes
